"","Date","Close.Last","Volume","Open","High","Low","diff","norm"
"30","04/22/2021",2277.17,"N/A",2385.58,2440.21,2141.95,298.26,0.605725796606032
"31","04/21/2021",2379.77,"N/A",2290.15,2448.59,2319.93,128.66,0.260631587514753
"32","04/20/2021",2297.03,"N/A",2102.52,2360.69,2281.78,78.9099999999999,0.159402596345582
"33","04/19/2021",2104.16,"N/A",2265.71,2173.73,2067.73,106,0.214524071134986
"34","04/18/2021",2272.48,"N/A",2163.45,2275.87,2200.84,75.0299999999997,0.151507752411183
"35","04/17/2021",2081.57,"N/A",2486.24,2338.53,1948.93,389.6,0.791580189639035
"36","04/16/2021",2481.23,"N/A",2495.66,2489.45,2423.04,66.4099999999999,0.133968176453831
"37","04/15/2021",2505.26,"N/A",2475.6,2544.54,2478.92,65.6199999999999,0.132360721116673
"38","04/14/2021",2467.41,"N/A",2346.87,2475.98,2402.75,73.23,0.147845195946771
"39","04/13/2021",2340.08,"N/A",2163.35,2349.99,2281.49,68.5,0.138220811459732
"40","04/12/2021",2165.82,"N/A",2149.2,2175.04,2136.49,38.5500000000002,0.077279941399097
"41","04/11/2021",2148.11,"N/A",2145.41,2162.22,2131.14,31.0799999999999,0.062080332071786
"42","04/10/2021",2145.29,"N/A",2143.2,2157.01,2123.76,33.25,0.0664957473649941
"43","04/09/2021",2143.07,"N/A",2072.65,2145.32,2058.23,87.0900000000001,0.176046880722745
"44","04/08/2021",2075.85,"N/A",1997.74,2097.6,2070.14,27.46,0.0547145240711351
"45","04/07/2021",1992.68,"N/A",2104.49,1994.32,1951.83,42.49,0.0852968705489766
"46","04/06/2021",2104.03,"N/A",2114.96,2128.25,2082.07,46.1799999999998,0.0928051113010212
"47","04/05/2021",2121.24,"N/A",2029.49,2150.78,2108.81,41.9700000000003,0.0842387986814803
"48","04/04/2021",2032.56,"N/A",2016.56,2083.73,2031.45,52.28,0.105217108208196
"49","04/03/2021",2008.59,"N/A",2092.44,2023.85,1982,41.8499999999999,0.0839946282505187
"50","04/02/2021",2092.19,"N/A",1995.4,2137.68,2084.03,53.6499999999996,0.108004720628331
"51","04/01/2021",1993.19,"N/A",1925.82,2010.3,1949.99,60.3099999999999,0.121556179546657
"52","03/31/2021",1917.44,"N/A",1839.94,1944.08,1914.09,29.99,0.0598624506572255
"53","03/30/2021",1819.79,"N/A",1793.72,1861.85,1817.09,44.76,0.0899157612013186
"54","03/29/2021",1796.9,"N/A",1694.6,1827.16,1788.6,38.5600000000002,0.0773002889350104
"55","03/28/2021",1698.17,"N/A",1706.73,1700.97,1678.38,22.5899999999999,0.0448052740813086
"56","03/27/2021",1712.37,"N/A",1696.01,1716.12,1701.26,14.8599999999999,0.0290766288202497
"57","03/26/2021",1694.38,"N/A",1612.97,1717.19,1687.49,29.7,0.0592723721157369
"58","03/25/2021",1620.25,"N/A",1570.57,1628.28,1586.36,41.9200000000001,0.0841370610019129
"59","03/24/2021",1572.02,"N/A",1679.82,1597.09,1550.11,46.98,0.0944329141740936
"60","03/23/2021",1678.98,"N/A",1700.94,1685.04,1652.07,32.97,0.065926016359419
"61","03/22/2021",1697.77,"N/A",1783.57,1712.43,1668.86,43.5700000000002,0.0874944044276242
"62","03/21/2021",1781.34,"N/A",1786.73,1786,1754.21,31.79,0.0635250071216375
"63","03/20/2021",1784.54,"N/A",1833.17,1815.85,1776.42,39.4299999999998,0.0790705245594756
"64","03/19/2021",1828,"N/A",1779.84,1835.31,1801.6,33.71,0.0674317340170107
"65","03/18/2021",1782.3,"N/A",1834.11,1848.88,1735.42,113.46,0.229703332926383
"66","03/17/2021",1835.14,"N/A",1766.07,1849.23,1812.94,36.29,0.0726813982826679
"67","03/16/2021",1766.73,"N/A",1749.34,1811.93,1763.65,48.28,0.0970780938428356
"68","03/15/2021",1747.84,"N/A",1883.93,1803.06,1715.97,87.0899999999999,0.176046880722744
"69","03/14/2021",1885.23,"N/A",1911.09,1890.59,1843.41,47.1799999999998,0.0948398648923613
"70","03/13/2021",1903.82,"N/A",1771.54,1932.36,1890.05,42.3099999999999,0.0849306149025352
"71","03/12/2021",1755.68,"N/A",1804.91,1767.3,1730.46,36.8399999999999,0.0738005127579049
"72","03/11/2021",1804.89,"N/A",1800.28,1841.19,1797.03,44.1600000000001,0.0886949090465147
"73","03/10/2021",1798.94,"N/A",1793.22,1816.29,1764.46,51.8299999999999,0.104301469092093
"74","03/09/2021",1791.89,"N/A",1836.52,1875.98,1759.5,116.48,0.23584828877223
"75","03/08/2021",1843.43,"N/A",1728.08,1858.77,1809.09,49.6800000000001,0.099926748870712
"76","03/07/2021",1726.71,"N/A",1658.18,1751.92,1710.67,41.25,0.0827737760957149
"77","03/06/2021",1657.64,"N/A",1529.67,1685.08,1639.66,45.4199999999998,0.0912586985716027
"78","03/05/2021",1528.31,"N/A",1467.96,1548.06,1521.6,26.46,0.052679770479795
"79","03/04/2021",1483.07,"N/A",1536.46,1540.66,1447.45,93.21,0.188499572701746
"80","03/03/2021",1543.9,"N/A",1540.21,1623.73,1535.9,87.8299999999999,0.177552598380336
"81","03/02/2021",1543.85,"N/A",1576.03,1547,1477.72,69.28,0.139807919260978
"82","03/01/2021",1568.58,"N/A",1440.72,1602.13,1515.22,86.9100000000001,0.175680625076304
"83","02/28/2021",1444.09,"N/A",1368.4,1455.37,1411.55,43.8199999999999,0.0880030928254588
"84","02/27/2021",1385.91,"N/A",1502.21,1467.76,1367.31,100.45,0.203231188703048
"85","02/26/2021",1503.8,"N/A",1503.15,1515.83,1439.84,75.99,0.15346111585887
"86","02/25/2021",1508.01,"N/A",1589.77,1526.62,1449.19,77.4299999999998,0.156391161030399
"87","02/24/2021",1595.49,"N/A",1643.15,1655.45,1588.7,66.75,0.134659992674887
"88","02/23/2021",1636.05,"N/A",1632.56,1652.01,1505.79,146.22,0.296361860578684
"89","02/22/2021",1609.62,"N/A",1864.79,1781.44,1609.62,171.82,0.348451552516991
"90","02/21/2021",1857.91,"N/A",1944.76,1935.04,1837.22,97.8199999999999,0.197879786757824
"91","02/20/2021",1937.85,"N/A",2021.73,1954.82,1885.7,69.1199999999999,0.139482358686363
"92","02/19/2021",2025.19,"N/A",1903.83,2040.79,1924.17,116.62,0.236133154275017
"93","02/18/2021",1904.01,"N/A",1901.06,1951.26,1892.7,58.5599999999999,0.117995360761812
"94","02/17/2021",1898.89,"N/A",1738.69,1916.3,1849.05,67.25,0.135677369470557
"95","02/16/2021",1740.05,"N/A",1812.81,1785.72,1734.15,51.5699999999999,0.103772433158344
"96","02/15/2021",1811.57,"N/A",1722.58,1827.07,1746.05,81.02,0.16369592642331
"97","02/14/2021",1710.87,"N/A",1815.38,1811.64,1661.09,150.55,0.305172343629187
"98","02/13/2021",1812.56,"N/A",1863.1,1843.13,1803.1,40.0300000000002,0.0802913767142804
"99","02/12/2021",1859.33,"N/A",1750.21,1871.36,1840.72,30.6399999999999,0.0611850404915963
"100","02/11/2021",1745.83,"N/A",1722.42,1806.86,1741.04,65.8199999999999,0.132767671834941
"101","02/10/2021",1722.27,"N/A",1787.5,1746.32,1704.97,41.3499999999999,0.0829772514548487
"102","02/09/2021",1787.21,"N/A",1735.72,1824,1760.05,63.95,0.128962682619135
"103","02/08/2021",1739.05,"N/A",1618.84,1765.88,1711.4,54.48,0.109693566109144
"104","02/07/2021",1615.97,"N/A",1606.98,1629.25,1566.43,62.8199999999999,0.12666341106092
"105","02/06/2021",1588.25,"N/A",1672.02,1692.29,1588.25,104.04,0.210535954095959
"106","02/05/2021",1680.93,"N/A",1635.47,1742.9,1651.54,91.3600000000001,0.184735278557767
"107","02/04/2021",1634.08,"N/A",1661.46,1651.61,1589.28,62.3299999999999,0.125666381801164
"108","02/03/2021",1659.29,"N/A",1552.97,1693.64,1635.72,57.9200000000001,0.116693118463354
"109","02/02/2021",1554.28,"N/A",1381.14,1560.3,1510.27,50.03,0.100638912627681
"110","02/01/2021",1381.97,"N/A",1315.29,1410.06,1361.63,48.4299999999998,0.0973833068815364
"111","01/31/2021",1318.04,"N/A",1361.22,1329.6,1272.09,57.51,0.115858869490905
"112","01/30/2021",1357.97,"N/A",1343.06,1380.04,1352.46,27.5799999999999,0.0549586945020957
"113","01/29/2021",1346.21,"N/A",1306.37,1405.78,1327.66,78.1199999999999,0.157795141008424
"114","01/28/2021",1305.36,"N/A",1283.04,1373.56,1288.26,85.3,0.172404671794246
"115","01/27/2021",1279.75,"N/A",1311.55,1291.83,1221.15,70.6799999999998,0.142656574288853
"116","01/26/2021",1306.99,"N/A",1341.04,1372.31,1299.62,72.6900000000001,0.146746429007447
"117","01/25/2021",1330.64,"N/A",1423.2,1377.94,1299.52,78.4200000000001,0.158405567085826
"118","01/24/2021",1416.87,"N/A",1320.61,1474.68,1386.17,88.51,0.178936230822448
"119","01/23/2021",1314.48,"N/A",1248.22,1315.63,1222.14,93.49,0.189069303707321
"120","01/22/2021",1246.4,"N/A",1158.45,1250.31,1207.41,42.8999999999999,0.0861311195214257
"121","01/21/2021",1154.44,"N/A",1288.75,1185.94,1045.02,140.92,0.285577666544582
"122","01/20/2021",1299.96,"N/A",1357.1,1387.39,1294.54,92.8500000000001,0.187767061408864
"123","01/19/2021",1359.85,"N/A",1305.16,1406.56,1321.61,84.95,0.171692508037277
"124","01/18/2021",1310.45,"N/A",1202.37,1344.01,1252.36,91.6500000000001,0.185325357099256
"125","01/17/2021",1197.31,"N/A",1224.31,1246.47,1184.15,62.3199999999999,0.12564603426525
"126","01/16/2021",1235.13,"N/A",1181.16,1257.81,1202.47,55.3399999999999,0.111443454197697
"127","01/15/2021",1178.3,"N/A",1208.32,1197.51,1158.33,39.1800000000001,0.078561836161641
"128","01/14/2021",1215,"N/A",1108.45,1256.13,1203.63,52.5,0.105664753998291
"129","01/13/2021",1106.15,"N/A",1024.1,1144.05,1088.52,55.53,0.111830057380051
"130","01/12/2021",1021.17,"N/A",1097.37,1058.07,990.96,67.1099999999999,0.135392503967769
"131","01/11/2021",1085.9,"N/A",1118.53,1101.03,1042.16,58.8699999999999,0.118626134375127
"132","01/10/2021",1117.54,"N/A",1318.94,1257.3,1026.35,230.95,0.46876653237293
"133","01/09/2021",1322.28,"N/A",1220.04,1340.14,1275.87,64.2700000000002,0.129613803768364
"134","01/08/2021",1221.03,"N/A",1169.55,1233.44,1172.39,61.05,0.123061897204249
"135","01/07/2021",1170.08,"N/A",1210.66,1230.75,1069.25,161.5,0.327452895454361
"136","01/06/2021",1211.33,"N/A",1116.23,1223.43,1181.5,41.9300000000001,0.0841574085378263
"137","01/05/2021",1115.89,"N/A",1004.08,1132.76,1060.67,72.0899999999999,0.145525576852643
"138","01/04/2021",1024.04,"N/A",1027.21,1131.56,990.8,140.76,0.285252105969967
"139","01/03/2021",1020.94,"N/A",778.07,1033,956.6,76.4,0.154295364831319
"140","01/02/2021",774.3,"N/A",729.11,781.35,769.57,11.78,0.0228095877589224
"141","01/01/2021",729.49,"N/A",742.54,733.28,715.15,18.13,0.035730273063932
"142","12/31/2020",742.94,"N/A",742.62,748.96,730.02,18.9400000000001,0.0373784234729176
"143","12/30/2020",741.69,"N/A",730.27,755.13,730.13,25,0.0497090302364384
"144","12/29/2020",729.47,"N/A",703.67,747.11,726.12,20.99,0.0415496683351647
"145","12/28/2020",700.79,"N/A",704.72,739.77,690.24,49.53,0.0996215358320107
"146","12/27/2020",704.46,"N/A",643.33,718.1,682.47,35.63,0.0713384609123836
"147","12/26/2020",643.1,"N/A",630.08,652.1,635.4,16.7,0.0328205754283158
"148","12/25/2020",632.16,"N/A",609.3,636.76,621.49,15.27,0.0299108777926993
"149","12/24/2020",608.98,"N/A",574.9,615.54,605.01,10.53,0.0202661457697473
"150","12/23/2020",577.76,"N/A",623.18,586.67,566.15,20.52,0.0405933341472348
"151","12/22/2020",619.31,"N/A",610.04,638.11,618.36,19.75,0.0390265738819029
"152","12/21/2020",611.52,"N/A",644.99,615.04,602.33,12.7099999999999,0.0247019085988685
"153","12/20/2020",644.66,"N/A",646.44,647.87,634.71,13.16,0.0256175477149717
"154","12/19/2020",647.33,"N/A",655.28,657.96,641.43,16.5300000000001,0.032474667317788
"155","12/18/2020",654.9,"N/A",643.49,659.56,645.91,13.65,0.0266145769747283
"156","12/17/2020",645.76,"N/A",637.49,653.77,630.44,23.3299999999999,0.0463109917389003
"157","12/16/2020",639.81,"N/A",583.43,651.74,635.64,16.1,0.0315997232735117
"158","12/15/2020",584.1,"N/A",583.61,589.15,580.9,8.25,0.0156269075814919
"159","12/14/2020",589.41,"N/A",585.49,596.97,585.65,11.3200000000001,0.0218736011069061
"160","12/13/2020",584.53,"N/A",567.72,591.41,582.3,9.11000000000001,0.0173767956700444
"161","12/12/2020",568.16,"N/A",553.72,569.55,563.37,6.17999999999995,0.0114149676474178
"162","12/11/2020",553.73,"N/A",545.86,555.89,543.99,11.9,0.0230537581898832
"163","12/10/2020",545.75,"N/A",567.5,560.28,541.11,19.17,0.0378464167989256
"164","12/09/2020",568.12,"N/A",547.55,575.56,565.12,10.4399999999999,0.0200830179465266
"165","12/08/2020",549.8,"N/A",589.5,556.38,543.13,13.25,0.0258006755381924
"166","12/07/2020",589.53,"N/A",596.36,591.33,586.6,4.73000000000002,0.00846457493997482
"167","12/06/2020",595.05,"N/A",598.9,603.06,591.66,11.4,0.0220363813942131
"168","12/05/2020",599.63,"N/A",579.17,606.9,595.09,11.8099999999999,0.0228706303666625
"169","12/04/2020",579.52,"N/A",605.84,579.85,561.24,18.61,0.0367069547877753
"170","12/03/2020",605.8,"N/A",593.14,619.61,601.18,18.4300000000001,0.0363406991413341
"171","12/02/2020",594,"N/A",582.37,599.92,589.22,10.6999999999999,0.020612053880275
"172","12/01/2020",582.44,"N/A",604.17,597.12,575.24,21.88,0.0433605990314573
"173","11/30/2020",606.09,"N/A",584.88,616.78,602.58,14.1999999999999,0.0277336914499653
"174","11/29/2020",584.4,"N/A",539.07,592.92,575.35,17.5699999999999,0.0345908110527814
"175","11/28/2020",541.13,"N/A",512.77,543.58,530.71,12.87,0.0250274691734831
"176","11/27/2020",511.77,"N/A",520.06,520.26,509.83,10.43,0.0200626704106133
"177","11/26/2020",520.17,"N/A",526.88,530.41,515.15,15.26,0.0298905302567859
"178","11/25/2020",526.94,"N/A",581.9,577.08,512.11,64.97,0.131038131282302
"179","11/24/2020",586.46,"N/A",618.55,605.63,581.44,24.1899999999999,0.0480608798274528
"180","11/23/2020",618.57,"N/A",580.95,619.86,600.53,19.33,0.0381719773735402
"181","11/22/2020",580.38,"N/A",546.95,585.44,551.8,33.6400000000001,0.067289301265617
"182","11/21/2020",546.66,"N/A",505.18,560.15,538.25,21.9,0.0434012941032841
"183","11/20/2020",506.03,"N/A",486.32,518.09,505.23,12.86,0.0250071216375697
"184","11/19/2020",487.04,"N/A",476.23,487.97,471.06,16.91,0.0332478736824971
"185","11/18/2020",476.65,"N/A",493.69,480.55,474.41,6.13999999999999,0.0113335775037643
"186","11/17/2020",492.79,"N/A",461.77,495.04,481.87,13.17,0.0256378952508852
"187","11/16/2020",465.31,"N/A",449.61,468.45,459.74,8.70999999999998,0.0165628942335083
"188","11/15/2020",449.43,"N/A",457.92,451.24,445.82,5.42000000000002,0.00986855491799948
"189","11/14/2020",458.82,"N/A",471.38,462.93,456.64,6.29000000000002,0.0116387905424654
"190","11/13/2020",468.91,"N/A",463.79,477.34,468.01,9.32999999999998,0.0178244414601392
"191","11/12/2020",463.56,"N/A",457.96,466.8,461.31,5.49000000000001,0.0100109876693933
"192","11/11/2020",458.7,"N/A",462.97,464.08,452.65,11.43,0.0220974240019534
"193","11/10/2020",460.3,"N/A",450.95,466.08,449.51,16.57,0.0325560574614414
"194","11/09/2020",451.7,"N/A",451.96,451.7,439.5,12.2,0.0236641842672852
"195","11/08/2020",451.3,"N/A",438.08,457.6,449.28,8.32000000000005,0.0157693403328858
"196","11/07/2020",439.91,"N/A",458.73,443.06,432.44,10.62,0.0204492735929679
"197","11/06/2020",457.44,"N/A",429.4,467.88,454.78,13.1,0.0254954624994914
"198","11/05/2020",429.42,"N/A",403.07,440.91,415.08,25.83,0.0513978757172508
"199","11/04/2020",403.94,"N/A",385.62,406.22,400.59,5.63000000000005,0.010295853172181
"200","11/03/2020",385.66,"N/A",374.34,388.39,381.27,7.12,0.0133276360232776
"201","11/02/2020",374.33,"N/A",398.31,385.08,370.96,14.12,0.0275709111626582
"202","11/01/2020",397.5,"N/A",385.9,404.04,396.24,7.80000000000001,0.0147112684653889
"203","10/31/2020",386.96,"N/A",383.02,390.08,385.37,4.70999999999998,0.00842387986814794
"204","10/30/2020",382.13,"N/A",384.85,387.63,380.53,7.10000000000002,0.0132869409514508
"205","10/29/2020",385.39,"N/A",391.26,391.98,383.6,8.38,0.0158914255483661
"206","10/28/2020",390.06,"N/A",405.9,392.04,387.82,4.22000000000003,0.0074268506083914
"207","10/27/2020",406.19,"N/A",392.5,408.1,402.95,5.15000000000003,0.00931917144833769
"208","10/26/2020",392.37,"N/A",408.94,395.3,391.93,3.37,0.00569731005575227
"209","10/25/2020",408.61,"N/A",414.83,410.41,403.76,6.65000000000003,0.0123713018353478
"210","10/24/2020",415.04,"N/A",412.13,416.1,410.45,5.65000000000003,0.0103365482440077
"211","10/23/2020",412.14,"N/A",413.25,413.52,407.74,5.77999999999997,0.0106010662108818
"212","10/22/2020",413.28,"N/A",393.13,415.07,410.5,4.56999999999999,0.00813901436536036
"213","10/21/2020",393.07,"N/A",378.12,397.63,391.21,6.42000000000002,0.0119033085093396
"214","10/20/2020",378.6,"N/A",379.83,378.82,368.06,10.76,0.0207341390957555
"215","10/19/2020",379.95,"N/A",372.87,380.14,377.68,2.45999999999998,0.00384568428763274
"216","10/18/2020",373.64,"N/A",368.27,379.42,373.13,6.29000000000002,0.0116387905424654
"217","10/17/2020",368.52,"N/A",368.37,370.26,367.54,2.71999999999997,0.00437472022138115
"218","10/16/2020",367.51,"N/A",377.86,368.28,363.18,5.09999999999997,0.00921743376877055
"219","10/15/2020",377.24,"N/A",376.66,379.6,375.9,3.70000000000005,0.00636877874089459
"220","10/14/2020",376.75,"N/A",382.14,379.2,375.44,3.75999999999999,0.00649086395637488
"221","10/13/2020",382.98,"N/A",383.02,384.8,380.71,4.09000000000003,0.00716233264151719
"222","10/12/2020",383.73,"N/A",373.89,387.06,382.33,4.73000000000002,0.00846457493997482
"223","10/11/2020",374.08,"N/A",370.63,375.16,372.56,2.60000000000002,0.00413054979042044
"224","10/10/2020",370.46,"N/A",373.49,372.99,369.37,3.62,0.0062059984535873
"225","10/09/2020",376.76,"N/A",350.82,377.97,364.57,13.4,0.0261058885768934
"226","10/08/2020",350.34,"N/A",339.16,351.32,348.29,3.02999999999997,0.00500549383469658
"227","10/07/2020",339.24,"N/A",338.39,341.94,338.4,3.54000000000002,0.00604321816628012
"228","10/06/2020",337.78,"N/A",353.55,340.61,334.11,6.5,0.0120660887966467
"229","10/05/2020",353.76,"N/A",354.22,354.73,351.95,2.78000000000003,0.00449680543686167
"230","10/04/2020",351.76,"N/A",345.69,354.86,351.29,3.56999999999999,0.00610426077402027
"231","10/03/2020",345.86,"N/A",345.71,347.34,344.03,3.31,0.00557522484027186
"232","10/02/2020",348.24,"N/A",352.83,348.69,343.74,4.94999999999999,0.00891222073006958
"233","10/01/2020",352.13,"N/A",362.24,353.61,350.18,3.43000000000001,0.00581939527123268
"234","09/30/2020",362.29,"N/A",355.75,363.36,358.78,4.58000000000004,0.00815936190127386
"235","09/29/2020",355.89,"N/A",353.67,359.91,355.35,4.56,0.00811866682944698
"236","09/28/2020",353.32,"N/A",357.82,355.46,352.09,3.37,0.00569731005575227
"237","09/27/2020",358.32,"N/A",359.3,360.18,357.42,2.75999999999999,0.00445611036503479
"238","09/26/2020",358.88,"N/A",351.51,361.61,353.87,7.74000000000001,0.0145891832499085
"239","09/25/2020",351.83,"N/A",345.1,353.51,350.21,3.30000000000001,0.00555487730435848
"240","09/24/2020",345.97,"N/A",325.05,349.83,345.92,3.90999999999997,0.00679607699507585
"241","09/23/2020",324.78,"N/A",341.64,326.04,317.27,8.77000000000004,0.0166849794489888
"242","09/22/2020",341.82,"N/A",343.16,344.12,341.17,2.94999999999999,0.0048427135473894
"243","09/21/2020",343.17,"N/A",374.93,344.9,338.28,6.62,0.0123102592276076
"244","09/20/2020",374.19,"N/A",381.75,375.34,369.19,6.14999999999998,0.0113539250396777
"245","09/19/2020",381.83,"N/A",383.11,385.39,379.75,5.63999999999999,0.0103162007080942
"246","09/18/2020",382.35,"N/A",387.56,385.28,381.61,3.66999999999996,0.00630773613315421
"247","09/17/2020",387.14,"N/A",376.93,392.21,385.88,6.32999999999998,0.0117201806861189
"248","09/16/2020",378.77,"N/A",359.19,384.4,363.54,20.86,0.0412851503682903
"249","09/15/2020",358.9,"N/A",376.16,364.57,355.18,9.38999999999999,0.0179465266756196
"250","09/14/2020",376.13,"N/A",366.05,381.67,374.64,7.03000000000003,0.0131445082000571
"251","09/13/2020",366.36,"N/A",388.89,367.44,357.54,9.89999999999998,0.018984251007203
"252","09/12/2020",388.62,"N/A",369.51,388.72,383.16,5.56,0.0101534204207871
"253","09/11/2020",369.38,"N/A",357.81,374,368.61,5.38999999999999,0.00980751231025922
"254","09/10/2020",358.29,"N/A",369.82,371.54,358.12,13.42,0.0261465836487202
"255","09/09/2020",369.47,"N/A",333.96,370.46,350.86,19.6,0.0387213608432019
"256","09/08/2020",332.83,"N/A",349.24,340.86,331.12,9.74000000000001,0.0186586904325887
"257","09/07/2020",349.48,"N/A",347.11,355.69,347.39,8.30000000000001,0.0157286452610589
"258","09/06/2020",346.55,"N/A",328.44,357.33,345.03,12.3,0.0238676596264193
"259","09/05/2020",329.17,"N/A",387.29,342.19,323.09,19.1,0.0377039840475319
"260","09/04/2020",388.18,"N/A",384.69,394.12,384.88,9.24000000000001,0.0176413136369186
"261","09/03/2020",384.74,"N/A",442.75,390.96,376.73,14.23,0.0277947340577056
"262","09/02/2020",441.27,"N/A",470.06,466.4,438.08,28.32,0.0564644121596875
"263","09/01/2020",471.57,"N/A",443.41,478.8,465.98,12.82,0.0249257314939161
"264","08/31/2020",443.36,"N/A",425.2,443.81,429.65,14.16,0.0276523013063119
"265","08/30/2020",425.51,"N/A",404.83,429.88,424.19,5.69,0.0104179383876613
"266","08/29/2020",404.93,"N/A",394.66,406.78,398.47,8.30999999999995,0.0157489927969722
"267","08/28/2020",394.52,"N/A",387.45,395.89,391.97,3.91999999999996,0.00681642453098923
"268","08/27/2020",386.73,"N/A",384.4,388.55,379.8,8.75,0.0166442843771619
"269","08/26/2020",384.65,"N/A",386.21,389.15,383.04,6.10999999999996,0.011272534896024
"270","08/25/2020",384.69,"N/A",401.46,387.7,377.69,10.01,0.0192080739022504
"271","08/24/2020",402.08,"N/A",393.04,409.02,400.64,8.38,0.0158914255483661
"272","08/23/2020",392.81,"N/A",390.15,393.89,387.62,6.26999999999998,0.0115980954706385
"273","08/22/2020",389.87,"N/A",385.71,396.96,388.81,8.14999999999998,0.0154234322223578
"274","08/21/2020",384.91,"N/A",415.93,388.19,379.96,8.23000000000002,0.0155862125096651
"275","08/20/2020",414.28,"N/A",407.19,418.72,409.83,8.89000000000004,0.0169291498799496
"276","08/19/2020",408.02,"N/A",415.82,415.16,406.65,8.51000000000005,0.0161559435152404
"277","08/18/2020",417.19,"N/A",429.88,426.65,416.35,10.3,0.019798152443739
"278","08/17/2020",429.52,"N/A",425.82,433.65,428.13,5.51999999999998,0.0100720302771334
"279","08/16/2020",426.95,"N/A",426.54,434.85,421.98,12.87,0.0250274691734831
"280","08/15/2020",427.6,"N/A",439.2,433.11,424.2,8.91000000000003,0.0169698449517764
"281","08/14/2020",438.73,"N/A",421.08,442.7,435.82,6.88,0.012839295161356
"282","08/13/2020",421.53,"N/A",394.5,429.93,418.37,11.56,0.0223619419688276
"283","08/12/2020",393.41,"N/A",377.14,394.67,386.56,8.11000000000001,0.0153420420787043
"284","08/11/2020",376.63,"N/A",394.25,380.49,372.66,7.82999999999998,0.014772311073129
"285","08/10/2020",393.84,"N/A",397.07,398.13,393.28,4.85000000000002,0.00870874537093564
"286","08/09/2020",397.7,"N/A",395.01,398.07,390.17,7.89999999999998,0.0149147438245228
"287","08/08/2020",395.53,"N/A",378.31,399.93,393.6,6.32999999999998,0.0117201806861189
"288","08/07/2020",378.28,"N/A",395.62,382.67,376.38,6.29000000000002,0.0116387905424654
"289","08/06/2020",395.91,"N/A",395.64,398.14,394.04,4.09999999999997,0.00718268017743046
"290","08/05/2020",395.63,"N/A",389.24,403.18,394.91,8.26999999999998,0.0156676026533187
"291","08/04/2020",388.81,"N/A",390.94,391.89,384.84,7.05000000000001,0.0131852032718838
"292","08/03/2020",389.43,"N/A",379.28,402.01,385.86,16.15,0.0317014609530786
"293","08/02/2020",380.44,"N/A",407.19,385.66,368.46,17.2,0.0338379522239858
"294","08/01/2020",404.77,"N/A",352.16,404.81,386.07,18.74,0.0369714727546495
"295","07/31/2020",352.68,"N/A",329.05,352.68,343.33,9.35000000000002,0.017865136531966
"296","07/30/2020",330.22,"N/A",316.24,336.35,329.05,7.30000000000001,0.0136938916697188
"297","07/29/2020",316.67,"N/A",316.51,319.4,315.62,3.77999999999997,0.00653155902820165
"298","07/28/2020",316.34,"N/A",319.14,318.81,312.64,6.17000000000002,0.0113946201115045
"299","07/27/2020",318.05,"N/A",325.15,326.53,316.3,10.23,0.0196557196923452
"300","07/26/2020",326.49,"N/A",302.84,329.05,311.04,18.01,0.0354861026329712
"301","07/25/2020",302.96,"N/A",282.83,305.32,300.33,4.99000000000001,0.00899361087372323
"302","07/24/2020",283.36,"N/A",272.94,284.35,279.33,5.02000000000004,0.00905465348146349
"303","07/23/2020",273.22,"N/A",263.85,275.31,272.16,3.14999999999998,0.0052496642656574
"304","07/22/2020",263.83,"N/A",244.47,265.51,262.57,2.94,0.00482236601147602
"305","07/21/2020",244.56,"N/A",237.07,245.66,243.51,2.15000000000001,0.00321491067431737
"306","07/20/2020",237.03,"N/A",238.69,237.5,235.67,1.83000000000001,0.00256378952508855
"307","07/19/2020",238.71,"N/A",235.13,239.71,237.8,1.91,0.00272656981239573
"308","07/18/2020",235.17,"N/A",232.99,236.29,234.77,1.51999999999998,0.00193301591177306
"309","07/17/2020",232.96,"N/A",233.17,233.36,232.4,0.960000000000008,0.000793553900622665
"310","07/16/2020",232.91,"N/A",238.48,234.44,232.8,1.63999999999999,0.00217718634273388
"311","07/15/2020",238.47,"N/A",239.33,239.47,237.98,1.49000000000001,0.00187197330403292
"312","07/14/2020",239.75,"N/A",238.77,241.36,239.75,1.61000000000001,0.00211614373499374
"313","07/13/2020",238.97,"N/A",241.71,240.21,238.52,1.69,0.00227892402230091
"314","07/12/2020",241.69,"N/A",240.84,243.55,241.25,2.30000000000001,0.00352012371301839
"315","07/11/2020",240.9,"N/A",240.55,241.37,239.09,2.28,0.00347942864119157
"316","07/10/2020",240.46,"N/A",240.54,241.64,240.25,1.38999999999999,0.00166849794489886
"317","07/09/2020",240.12,"N/A",244.79,242.17,239.99,2.17999999999998,0.00327595328205751
"318","07/08/2020",244.8,"N/A",241.91,246.96,243.33,3.63,0.00622634598950068
"319","07/07/2020",241.49,"N/A",239.42,242.28,238,4.28,0.00754893582387175
"320","07/06/2020",239.58,"N/A",227.89,243.43,238.17,5.26000000000002,0.00954299434338507
"321","07/05/2020",227.83,"N/A",228.13,228.64,227.1,1.53999999999999,0.00197371098359988
"322","07/04/2020",228.27,"N/A",226.27,229.8,227.81,1.99000000000001,0.00288935009970296
"323","07/03/2020",226.29,"N/A",226.48,226.89,224.8,2.08999999999997,0.0030928254588369
